COD_EMPRESA;NOME_EMPRESA;COD_TAB_PRECO;NOME_TAB_PRECO;DT_VIGOR;PRECO;TIPO;COD_PRODUTO;DESCRICAO;MARCA;COD_FORNECEDOR;NOME_FORNECEDOR;COD_ITEM_NBS;PARTNUMBER;MARGEM;DESP_VARIAVEL;TIPO_PRECIFICACAO;NIVEL_MARGEM;GRUPO_DESCONTO;ESTOQUE;CUSTO_MEDIO;VALOR_ESTOQUE;CUSTO_OPE;PIS_COFINS;ICMS
7;SA;7001;SALVADOR-BA-BASE;05/06/2021;605,66;Valor;1745;TAMPA FRONTAL ANTIPHON MOTOR MWM X10 0001745;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TA109283.0;941007800024E;;;Não Atualiza Preço na Entrada;;MWM1;2;237,0888;474,1776;237,0888;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;80,68;Valor;678;TAMPA VALVULA MWM 226 0000678;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10200.0;920807960014E;;;Não Atualiza Preço na Entrada;;MWM1;18;23,4165;421,497;23,4165;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;548,27;Valor;1367;TAMPA VALVULA TERMOSTATO 0001367;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RP121127.0;961007870054E;;;Não Atualiza Preço na Entrada;;MWM1;4;111,0571;444,2284;111,0571;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;770,48;Valor;3581;TAMPA FRONTAL MOTOR MWM X12TCE 0003581;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0109283A.0;961207800024E;;;Não Atualiza Preço na Entrada;;MWM1;5;331,6393;1658,1965;331,6393;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;61,83;Valor;1243;TAMPA VALVULA USA/ JUNTA 2MM MOTOR MWM D/TD229 0001243;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T12103475.0;922907960024E;;;Não Atualiza Preço na Entrada;;MWM1;21;28,3496;595,3416;28,3496;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;111,42;Valor;3220;TAMPA VALVULAS 0003220;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021799810.0;7003172C1E;;;Não Atualiza Preço na Entrada;;MWM1;5;23,1483;115,7415;23,1483;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;48,61;Valor;3154;TAMPA INSPECAO MOTOR MWM X10/X12 0003154;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE109285.0;961007860034E;;;Não Atualiza Preço na Entrada;;MWM1;35;21,3472;747,152;20,5241;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,42;Valor;2585;TAMPAO ALUMINIO 10MM MOTOR MWM X10/X12 / D/TD229 0002585;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD109255.0;922903270044E;;;Não Atualiza Preço na Entrada;;MWM1;57;;54,0588;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;63,27;Valor;335;TAMPA INSPECAO 0000335;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;062109153.0;940707860024E;;;Não Atualiza Preço na Entrada;;MWM1;1;24,38;24,38;24,38;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;126,02;Valor;40583;TAMPAO CABECOTE (ISOLAR VELA AQUCEDORA 0040583;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15371.0;940703270044E;;;Não Atualiza Preço na Entrada;;MWM1;1;19,18;19,18;19,18;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;50,06;Valor;124;SUPORTE FIXACAO ALTERNADOR MOTOR MWM X10 0000124;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RH903141B.0;961006300094E;;;Não Atualiza Preço na Entrada;;MWM1;5;21,82;109,1;21,82;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;5,97;Valor;15429;SUPORTE GUIA ALTERNADOR F250 0015429;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15325.0;960706300114;35,31;;Margem x Custo Médio;;;1;3,86;3,86;3,86;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;286,05;Valor;42841;SUPORTE HELICE NISSAN 0042841;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15611.0;940706050044E;;;Não Atualiza Preço na Entrada;;MWM1;1;126,22;126,22;126,22;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;17,95;Valor;2497;SUPORTE 0002497;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB130325A.0;961006370184E;;;Não Atualiza Preço na Entrada;;MWM1;5;2,9881;14,9405;2,9881;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;137,5;Valor;14201;SUPORTE MOLA RETORNO 0014201;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB130189.0;961006370145E;;;Não Atualiza Preço na Entrada;;MWM1;1;18,7;18,7;18,7;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;22,02;Valor;2419;TAMPA COBERTURA VALVULAS MOTOR MWM 4.08TCE 0002419;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0103534.0;7001941C1E;;;Não Atualiza Preço na Entrada;;MWM1;15;8,6678;130,017;8,6678;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;12,72;Valor;3625;TALA ALTERNADOR 0003625;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB903151B.0;961006500124E;;;Não Atualiza Preço na Entrada;;MWM1;3;5,26;15,78;5,26;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;15,51;Valor;3923;TALA DE REGULAGEM CORREIA 0003923;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12108.0;922906500274E;;;Não Atualiza Preço na Entrada;;MWM1;11;4,2435;46,6785;4,2435;;
7;SA;;;;;;19106;SUPORTE SUPERIOR RADIADOR 0019106;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12099.0;922906370284E;;;;;MWM1;1;51,5005;51,5005;51,5005;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;303,76;Valor;20848;SUPORTE MOTOR LE VOLARE A6 0020848;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15609.0;940706010024E;;;Não Atualiza Preço na Entrada;;MWM1;1;113,19;113,19;113,19;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;180,45;Valor;1862;SUPORTE TENSOR CORREIAS 0001862;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15224.0;960706360044E;;;Não Atualiza Preço na Entrada;;MWM1;2;45,31;90,62;45,31;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;6,26;Valor;1467;SUPORTE TUBO INFERIOR MOTOR MWM X10 0001467;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD130325A.0;941006370024E;;;Não Atualiza Preço na Entrada;;MWM1;12;2,0344;24,4128;2,0344;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;9,05;Valor;2609;SUPORTE TUBO INJETORES MOTOR MWM X10 0002609;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE130325A.0;961006370024E;;;Não Atualiza Preço na Entrada;;MWM1;15;3,8531;57,7965;3,8531;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;8,58;Valor;361;SUPORTE TUBO SUPERIOR MOTOR MWM X10 0000361;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD130325.0;941006370014E;;;Não Atualiza Preço na Entrada;;MWM1;7;3,3756;23,6292;3,3756;9,25;
7;SA;;;;;;994;SUPORTE TUBOS ENTRADA RETORNO COMBUSTIVEL 0000994;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12538.0;7002205C1E;;;;;MWM1;10;5,739;57,39;5,739;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;392,52;Valor;7185;TAMPA CAIXA TERMOSTATO 0007185;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12526.0;961209120054E;;;Não Atualiza Preço na Entrada;;MWM1;1;129,28;129,28;129,28;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;7,82;Valor;2904;SUPORTE TUBULACAO INJECAO MOTOR MWM X10 0002904;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE130325.0;961006370014E;;;Não Atualiza Preço na Entrada;;MWM1;19;3,3312;63,2928;3,3371;;
7;SA;;;;;;10275;SUPORTE TURBINA 0010275;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0145196.0;940806370015;;;;;MWM1;1;11,74;11,74;11,74;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;129,47;Valor;29321;SUPORTE DO TUBO DE RESPIRO 0029321;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAR129323.0;961006370035E;;;Não Atualiza Preço na Entrada;;MWM1;1;18,28;18,28;18,28;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;580,36;Valor;31838;SUPORTE DIANT MOTOR LD 0031838;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB199306.0;961006010184E;;;Não Atualiza Preço na Entrada;;MWM1;1;50,64;50,64;50,64;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;641,89;Valor;9814;SUPORTE DIANT MOTOR 91/98 12-140 0009814;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAC199305.0;922906010134E;;;Não Atualiza Preço na Entrada;;MWM1;1;113,03;113,03;113,03;;
7;SA;;;;;;3572;SUPORTE DISTANCIADOR CANOS INJETORES 0003572;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15147.0;940706370104;;;;;MWM1;1;4,92;4,92;4,92;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;33,82;Valor;2265;TRAVA COMANDO VALVULA MOTOR MWM X10/X12 0002265;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE109123.0;7003026C1E;;;Não Atualiza Preço na Entrada;;MWM1;16;14,3974;230,3584;14,3974;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;334,59;Valor;1923;TUBO COMBUSTIVEL 1 MOTOR MWM X12TCE 0001923;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0130301A.0;941209060545;;;Não Atualiza Preço na Entrada;;MWM1;1;167,76;167,76;167,76;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;90,27;Valor;2426;TUBO BAIXA PRESSAO COMBUST MOTOR ACTEON MWM X12TCE 0002426;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0130312A.0;961209060275E;;;Não Atualiza Preço na Entrada;;MWM1;1;45,27;45,27;45,27;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;334,59;Valor;2511;TUBO COMBUSTIVEL 4 MOTOR MWM X12TCE 0002511;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0130304A.0;941209060575;;;Não Atualiza Preço na Entrada;;MWM1;1;142,09;142,09;142,09;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;87,89;Valor;1844;TUBO BAIXA PRESSAO COMBUSTIVEL MOTOR MWM X12TCE 0001844;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0130312F.0;941209060215E;;;Não Atualiza Preço na Entrada;;MWM1;2;44,76;89,52;44,76;;
7;SA;;;;;;31767;TUBO BAIXA PRESSAO COMBUSTIVEL 0031767;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RH127511B.0;961009060495;;;;;MWM1;1;6,16;6,16;6,16;;
7;SA;7001;SALVADOR-BA-BASE;10/06/2021;3,39;Valor;1541;TRAVA MOLA VALVULA MOTOR MWM X10/X12 D/TD229 0001541;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T12109651.0;961204620014E;;;Não Atualiza Preço na Entrada;;MWM1;200;1,4939;298,78;1,4939;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;229,64;Valor;1843;TUBO BAIXA PRESSAO FILTRO COMBUST MOTOR X12TCE 0001843;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0130312C.0;961209060155E;;;Não Atualiza Preço na Entrada;;MWM1;5;114,4843;572,4215;114,4843;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;26,3;Valor;22598;TUBO DESAREACAO 0022598;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0121692.0;940709420034E;;;Não Atualiza Preço na Entrada;;MWM1;1;4,05;4,05;4,05;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;122,82;Valor;2512;TUBO BOMBA ALIMET P/FILTRO DIESEL MOTOR MWM X12TCE 0002512;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0130312E.0;941209060165E;;;Não Atualiza Preço na Entrada;;MWM1;1;52,47;52,47;52,47;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;159,03;Valor;993;TUBO BOMBA ALTA PRESSAO FILTRO 0000993;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021796956.0;7000442C92E;;;Não Atualiza Preço na Entrada;;MWM1;1;56,99;56,99;56,99;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;505,02;Valor;395;TUBO CONJUNTO RETORNO COMBUSTIVEL 0000395;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2T2130311E.0;961209060285E;;;Não Atualiza Preço na Entrada;;MWM1;2;221,18;442,36;221,18;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;273,38;Valor;3920;TUBO BOMBA DISTRIBUIDORA MOTOR MWM SPRINT 0003920;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15972.0;940709060565;;;Não Atualiza Preço na Entrada;;MWM1;2;139,205;278,41;139,205;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;332,83;Valor;265;TUBO BOMBA P/ TUBO DISTRIBUIDOR MOTOR MWM X12TCE 0000265;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0130311F.0;941209060585;;;Não Atualiza Preço na Entrada;;MWM1;2;149,9947;299,9894;149,9947;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;313,88;Valor;1949;TUBO CAVALETE AGUA 4 CIL.INDL./MARITIMO 0001949;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10389.0;920809120045;;;Não Atualiza Preço na Entrada;;MWM1;3;153,84;461,52;153,84;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;149,16;Valor;2251;TUBO COMBUSTIVO BAIXA PRESSAO MOTOR MWM X12TCE 0002251;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11623.0;941209060305E;;;Não Atualiza Preço na Entrada;;MWM1;5;74,302;371,51;74,302;;
7;SA;7001;SALVADOR-BA-BASE;05/06/2021;33,01;Valor;1090;TUBO COMPRESSOR MOTOR MWM X10/X12 0001090;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB121070.1;MUDOU:961008610214E;;;;;MWM1;3;16,0244;48,0732;16,0244;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;284,3;Valor;855;TUBO COMBUST FILTRO/BOMBA 0000855;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0130311C.0;940809060085;;;Não Atualiza Preço na Entrada;;MWM1;1;142,5467;142,5467;142,5467;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;163,66;Valor;4282;TUBO COMBUST FILTRO/BOMBA 0004282;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0130311E.0;940809060105;;;Não Atualiza Preço na Entrada;;MWM1;1;76,4643;76,4643;76,4643;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;153,91;Valor;3498;TUBO DA VARETA OLEO MOTOR F250 0003498;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15333.0;960709420025;;;Não Atualiza Preço na Entrada;;MWM1;1;31,54;31,54;31,54;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;382,24;Valor;1309;TUBO ALTA PRESSAO BOMBA COMBUSTIVEL MOTOR X12TCE 0001309;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0130311D.0;961209060645;;;Não Atualiza Preço na Entrada;;MWM1;17;188,4367;3203,4239;188,4367;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;409,22;Valor;291;TUBO COMBUST.BOMBA/DISTRIB.4.08 ELETRON. 0000291;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0130312.0;940809060055E;;;Não Atualiza Preço na Entrada;;MWM1;4;202,646;810,584;202,646;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;4660,51;Valor;31508;TUBO COMBUSTIVEL ALTA PRESSAO 0031508;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS13208.0;941209070034E;;;Não Atualiza Preço na Entrada;;MWM1;1;2528,58;2528,58;2528,58;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;67,34;Valor;727;TUBO COMBUSTIVEL BOMBA TRANSFERENCIA 0000727;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15331.0;960709060265E;;;Não Atualiza Preço na Entrada;;MWM1;1;12,43;12,43;12,43;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;117,43;Valor;4254;TUBO ALTA PRESSAO COMBUSTIVEL 5º 0004254;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12008.0;922909062175;;;;;MWM1;2;30,255;60,51;30,255;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;33,01;Valor;2194;TUBO COMPRESSOR MOTOR MWM X10/X12 0002194;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB121070.0;961008610214E;;;Não Atualiza Preço na Entrada;;MWM1;1;16,2821;16,2821;16,2821;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;129,11;Valor;28033;TUBO ALTA PRESSAO INJECAO COMBUST 1  CIL 0028033;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15496.0;940709060275E;;;Não Atualiza Preço na Entrada;;MWM1;1;32,87;32,87;32,87;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;406,78;Valor;51588;TUBO ALTA PRESSAO Nº6 CILINDRO 0051588;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021086098.0;961209060705;;;Não Atualiza Preço na Entrada;;MWM1;1;192,42;192,42;192,42;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;169,03;Valor;1986;TUBO COMBUSTIVEL RIGIDO MOTOR MWM D/TD229 0001986;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;04099867.0;922509060075;;;Não Atualiza Preço na Entrada;;MWM1;2;71,63;143,26;71,63;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;175,98;Valor;4519;TUBO DE COMBUSTIVEL 0004519;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2S2130085.0;941209060415E;;;Não Atualiza Preço na Entrada;;MWM1;1;86,4562;86,4562;86,4562;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;239,49;Valor;3784;TUBO ALTA PRESSAO 0003784;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12514.0;941209060665E;;;Não Atualiza Preço na Entrada;;MWM1;4;101,014;404,056;101,014;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;461,22;Valor;4515;TUBO ALTA PRESSAO 0004515;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021086099.0;961209060715;;;Não Atualiza Preço na Entrada;;MWM1;1;218,16;218,16;218,16;;
7;SA;;;;;;21572;TUBO DE PRESSAO 0021572;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11617.0;922609060055E;;;;;MWM1;1;31,15;31,15;31,15;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;180,57;Valor;23677;TUBO DE SUCCAO 0023677;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021896390.0;7004163C1E;;;Não Atualiza Preço na Entrada;;MWM1;1;52,11;52,11;52,11;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;412,53;Valor;2490;TUBO AR MOTOR MWM ACTEON X12TCE 0002490;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2S0121070.0;941209180044E;;;Não Atualiza Preço na Entrada;;MWM1;4;198,8123;795,2492;198,8123;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;29,1;Valor;2965;TERMINAL CABO MOTOR MWM X10/X12 / D/TD229 0002965;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RH127689.0;961009060465E;;;Não Atualiza Preço na Entrada;;MWM1;9;12,3016;110,7144;12,3016;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;420,96;Valor;246;TERMOSTATO COMPLETO  MOTOR MWM X10TCA 0000246;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2VC121141.0;961007570066E;;;Não Atualiza Preço na Entrada;;MWM1;7;208,5323;1459,7261;208,5323;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;697,25;Valor;36901;TERMOSTATO COMPLETO C/CARCACA ACTEON 0036901;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0121026.0;941207570016;;;Não Atualiza Preço na Entrada;;MWM1;1;297,49;297,49;297,49;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;473,53;Valor;793;TERMOSTATO COMPLETO MOTOR MWM ACTEON X12TCE 0000793;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0121026.0;941207570026E;;;Não Atualiza Preço na Entrada;;MWM1;2;230,4462;460,8924;230,4462;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;;Valor;1566;TRAVA  VALVULA MOTOR MWM NGD9.3E 370CV 0001566;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2U2109651.0;1841566C1E;;;Não Atualiza Preço na Entrada;;MWM3;20;;4,906;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;304,45;Valor;6718;TUBO INJETOR 3 CIL 0006718;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2S2130303A.0;941209060615E;;;Não Atualiza Preço na Entrada;;MWM1;1;146,24;146,24;146,24;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;326,18;Valor;182;TUBO INJETOR 3 MOTOR ACTEON MWM X12TCE 0000182;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0130303.0;961209060605;;;Não Atualiza Preço na Entrada;;MWM1;5;160,284;801,42;160,284;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;97,16;Valor;96;TUBO INJETOR 3 MOTOR MWM X10T/TCA 0000096;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TA130303.0;941009060285;;;Não Atualiza Preço na Entrada;;MWM1;8;48,2834;386,2672;48,2834;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;842,68;Valor;250;TUBO INJETOR 3 17240 OT 0000250;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB130303.0;961009060565E;;;Não Atualiza Preço na Entrada;;MWM1;1;270,17;270,17;270,17;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;580,47;Valor;3314;TUBO RETORNO COMBUSTVEL MOTOR MWM SPRINT 0003314;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;062130311A.1;940709060255E;;;;;MWM1;6;279,634;1677,804;279,634;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;105,41;Valor;2592;TUBO INJETOR 3(6) 1(4)  MOTOR MWM D/TD229 0002592;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;03873090.0;632509060425;;;Não Atualiza Preço na Entrada;;MWM1;4;49,03;196,12;49,03;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;171,69;Valor;31747;TUBO PARA LUBRIFICACAO 0031747;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RP109237.0;961009010105;;;Não Atualiza Preço na Entrada;;MWM1;2;80,1133;160,2266;80,1133;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;267,23;Valor;1539;TUBO RETORNO CONBUSTIVEL MOTOR MWM X10/T/TCA 0001539;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RH130311D.0;961009060455;;;Não Atualiza Preço na Entrada;;MWM1;5;132,51;662,55;132,51;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;99,25;Valor;661;TUBO INJETOR 4  MOTOR MWM X10 6CIL 0000661;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE130304.0;961009060045;;;Não Atualiza Preço na Entrada;;MWM1;3;48,5265;145,5795;48,7712;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;326,18;Valor;183;TUBO INJETOR 6 MOTOR ACTEON MWM X12TCE 0000183;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0130306.0;961209060635;;;Não Atualiza Preço na Entrada;;MWM1;4;155,6879;622,7516;155,6879;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;125,2;Valor;7188;TUBO RETORNO LUBRIFICACAO RESPIRO MOTOR 0007188;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12541.0;7002234C1E;;;Não Atualiza Preço na Entrada;;MWM1;1;39,05;39,05;39,05;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;141,55;Valor;32694;TUBO RETORNO LUBRIFICACAO RESPIRO MOTOR 0032694;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12540.0;7002233C1E;;;Não Atualiza Preço na Entrada;;MWM1;1;44,1;44,1;44,1;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;311,53;Valor;13921;TUBO INJETOR 4 CIL 0013921;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2S2130304A.0;941209060625E;;;;;MWM1;1;147,35;147,35;147,35;;
